POS1,POS2,BEFORE_1,AFTER_1,BEFORE_2,AFTER_2,DISTANCE,MODAL,TEMP_BEFORE,TEMP_AFTER,TEMP_SINCE,SYN,DERIVATION,RELATION
VBG,VBG,",",IN,CC,JJ,5,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,",",IN,NNS,TO,19,0,0.0,0.0,0.0,0,0,vague
VBG,VB,",",IN,TO,DT,21,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,",",IN,NN,RB,24,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,CC,JJ,NNS,TO,14,0,0.0,0.0,0.0,0,0,vague
VBG,VB,CC,JJ,TO,DT,16,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,CC,JJ,NN,RB,19,0,0.0,0.0,0.0,0,0,vague
VBG,VB,NNS,TO,TO,DT,2,0,0.0,0.0,0.0,0,0,before
VBG,VBP,NNS,TO,NN,RB,5,0,0.0,0.0,0.0,0,0,simultaneous
VB,VBP,TO,DT,NN,RB,3,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBG,VBP,NN,CC,JJR,3,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBD,VBP,NN,NNP,.,16,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBG,VBP,NN,VBZ,",",31,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBD,VBP,NN,PRP,.,35,0,0.0,0.0,0.0,0,0,vague
VBG,VBZ,VBP,NN,WDT,NN,39,0,0.0,0.0,0.0,0,0,before
VBG,VBG,VBP,NN,",",VBG,42,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,VBP,NN,VBG,IN,43,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBZ,VBP,NN,NNP,DT,48,0,0.0,0.0,0.0,0,0,before
VBG,VB,VBP,NN,MD,DT,61,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,VBP,NN,PRP,",",78,1,0.0,0.0,0.0,0,0,simultaneous
VBG,VBZ,VBP,NN,",",RB,80,1,0.0,0.0,0.0,0,0,before
VBG,VBD,VBP,NN,NNP,DT,100,1,0.0,0.0,0.0,0,0,vague
VBG,VBZ,VBP,NN,WDT,NN,108,1,0.0,0.0,0.0,0,0,vague
VBG,VBP,VBP,NN,NNS,TO,116,1,0.0,0.0,0.0,0,0,before
VBG,VB,VBP,NN,TO,NN,118,1,0.0,0.0,0.0,0,0,before
VBG,VBZ,VBP,NN,CC,RB,123,1,0.0,0.0,0.0,0,0,vague
VBG,VBG,VBP,NN,RB,DT,125,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,CC,JJR,NNP,.,13,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBG,CC,JJR,VBZ,",",28,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBD,CC,JJR,PRP,.,32,0,0.0,0.0,0.0,0,0,vague
VBG,VBZ,CC,JJR,WDT,NN,36,0,0.0,0.0,0.0,0,0,before
VBG,VBG,CC,JJR,",",VBG,39,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,CC,JJR,VBG,IN,40,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBZ,CC,JJR,NNP,DT,45,0,0.0,0.0,0.0,0,0,before
VBG,VB,CC,JJR,MD,DT,58,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,CC,JJR,PRP,",",75,1,0.0,0.0,0.0,0,0,simultaneous
VBG,VBZ,CC,JJR,",",RB,77,1,0.0,0.0,0.0,0,0,before
VBG,VBD,CC,JJR,NNP,DT,97,1,0.0,0.0,0.0,0,0,vague
VBG,VBZ,CC,JJR,WDT,NN,105,1,0.0,0.0,0.0,0,0,vague
VBG,VBP,CC,JJR,NNS,TO,113,1,0.0,0.0,0.0,0,0,simultaneous
VBG,VB,CC,JJR,TO,NN,115,1,0.0,0.0,0.0,0,0,before
VBG,VBZ,CC,JJR,CC,RB,120,1,0.0,0.0,0.0,0,0,vague
VBG,VBG,CC,JJR,RB,DT,122,1,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,.,VBZ,",",15,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,.,PRP,.,19,0,0.0,0.0,0.0,1,1,simultaneous
VBD,VBZ,NNP,.,WDT,NN,23,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,.,",",VBG,26,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,.,VBG,IN,27,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNP,.,NNP,DT,32,0,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,.,MD,DT,45,1,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,.,PRP,",",62,1,0.0,0.0,0.0,1,1,simultaneous
VBD,VBZ,NNP,.,",",RB,64,1,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,.,NNP,DT,84,1,0.0,0.0,0.0,0,0,before
VBD,VBZ,NNP,.,WDT,NN,92,1,0.0,0.0,0.0,0,0,before
VBD,VBP,NNP,.,NNS,TO,100,1,0.0,0.0,0.0,1,0,vague
VBD,VB,NNP,.,TO,NN,102,1,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNP,.,CC,RB,107,1,0.0,0.0,0.0,0,0,simultaneous
VBD,VBG,NNP,.,RB,DT,109,1,0.0,0.0,0.0,0,0,simultaneous
VBG,VBD,VBZ,",",PRP,.,4,0,0.0,0.0,0.0,0,0,vague
VBG,VBZ,VBZ,",",WDT,NN,8,0,0.0,0.0,0.0,0,0,after
VBG,VBG,VBZ,",",",",VBG,11,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,VBZ,",",VBG,IN,12,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBZ,VBZ,",",NNP,DT,17,0,0.0,0.0,0.0,1,0,before
VBG,VB,VBZ,",",MD,DT,30,1,0.0,0.0,0.0,1,0,before
VBG,VBD,VBZ,",",PRP,",",47,1,0.0,0.0,0.0,0,0,vague
VBG,VBZ,VBZ,",",",",RB,49,1,0.0,0.0,0.0,1,0,before
VBG,VBD,VBZ,",",NNP,DT,69,1,0.0,0.0,0.0,0,0,vague
VBG,VBZ,VBZ,",",WDT,NN,77,1,0.0,0.0,0.0,0,0,vague
VBG,VBP,VBZ,",",NNS,TO,85,1,0.0,0.0,0.0,1,0,simultaneous
VBG,VB,VBZ,",",TO,NN,87,1,0.0,0.0,0.0,1,0,after
VBG,VBZ,VBZ,",",CC,RB,92,1,0.0,0.0,0.0,0,0,vague
VBG,VBG,VBZ,",",RB,DT,94,1,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,.,WDT,NN,4,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,.,",",VBG,7,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,.,VBG,IN,8,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,.,NNP,DT,13,0,0.0,0.0,0.0,0,0,vague
VBD,VB,PRP,.,MD,DT,26,1,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,.,PRP,",",43,1,0.0,0.0,0.0,1,1,simultaneous
VBD,VBZ,PRP,.,",",RB,45,1,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,.,NNP,DT,65,1,0.0,0.0,0.0,0,0,after
VBD,VBZ,PRP,.,WDT,NN,73,1,0.0,0.0,0.0,0,0,after
VBD,VBP,PRP,.,NNS,TO,81,1,0.0,0.0,0.0,1,0,vague
VBD,VB,PRP,.,TO,NN,83,1,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,.,CC,RB,88,1,0.0,0.0,0.0,0,0,before
VBD,VBG,PRP,.,RB,DT,90,1,0.0,0.0,0.0,0,0,before
VBZ,VBG,WDT,NN,",",VBG,3,0,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBG,WDT,NN,VBG,IN,4,0,0.0,0.0,0.0,0,0,after
VBZ,VBZ,WDT,NN,NNP,DT,9,0,0.0,0.0,0.0,0,0,before
VBZ,VB,WDT,NN,MD,DT,22,1,0.0,0.0,0.0,0,0,before
VBZ,VBD,WDT,NN,PRP,",",39,1,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,WDT,NN,",",RB,41,1,0.0,0.0,0.0,0,0,before
VBZ,VBD,WDT,NN,NNP,DT,61,1,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,WDT,NN,WDT,NN,69,1,0.0,0.0,0.0,0,0,vague
VBZ,VBP,WDT,NN,NNS,TO,77,1,0.0,0.0,0.0,1,0,simultaneous
VBZ,VB,WDT,NN,TO,NN,79,1,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBZ,WDT,NN,CC,RB,84,1,0.0,0.0,0.0,0,0,vague
VBZ,VBG,WDT,NN,RB,DT,86,1,0.0,0.0,0.0,0,0,vague
VBG,VBG,",",VBG,VBG,IN,1,0,0.0,0.0,0.0,0,0,vague
VBG,VBZ,",",VBG,NNP,DT,6,0,0.0,0.0,0.0,0,0,vague
VBG,VB,",",VBG,MD,DT,19,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,",",VBG,PRP,",",36,1,0.0,0.0,0.0,0,0,vague
VBG,VBZ,",",VBG,",",RB,38,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,",",VBG,NNP,DT,58,1,0.0,0.0,0.0,0,0,vague
VBG,VBZ,",",VBG,WDT,NN,66,1,0.0,0.0,0.0,0,0,vague
VBG,VBP,",",VBG,NNS,TO,74,1,0.0,0.0,0.0,1,0,vague
VBG,VB,",",VBG,TO,NN,76,1,0.0,0.0,0.0,0,0,vague
VBG,VBZ,",",VBG,CC,RB,81,1,0.0,0.0,0.0,0,0,vague
VBG,VBG,",",VBG,RB,DT,83,1,0.0,0.0,0.0,0,0,vague
VBG,VBZ,VBG,IN,NNP,DT,5,0,0.0,0.0,0.0,1,0,before
VBG,VB,VBG,IN,MD,DT,18,1,0.0,0.0,0.0,1,0,vague
VBG,VBD,VBG,IN,PRP,",",35,1,0.0,0.0,0.0,0,0,vague
VBG,VBZ,VBG,IN,",",RB,37,1,0.0,0.0,0.0,1,0,vague
VBG,VBD,VBG,IN,NNP,DT,57,1,0.0,0.0,0.0,0,0,vague
VBG,VBZ,VBG,IN,WDT,NN,65,1,0.0,0.0,0.0,0,0,vague
VBG,VBP,VBG,IN,NNS,TO,73,1,0.0,0.0,0.0,1,0,simultaneous
VBG,VB,VBG,IN,TO,NN,75,1,0.0,0.0,0.0,0,0,before
VBG,VBZ,VBG,IN,CC,RB,80,1,0.0,0.0,0.0,0,0,vague
VBG,VBG,VBG,IN,RB,DT,82,1,0.0,0.0,0.0,0,0,vague
VBZ,VB,NNP,DT,MD,DT,13,1,0.0,0.0,0.0,1,0,simultaneous
VBZ,VBD,NNP,DT,PRP,",",30,1,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,NNP,DT,",",RB,32,1,0.0,0.0,0.0,1,0,vague
VBZ,VBD,NNP,DT,NNP,DT,52,1,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,NNP,DT,WDT,NN,60,1,0.0,0.0,0.0,0,0,vague
VBZ,VBP,NNP,DT,NNS,TO,68,1,0.0,0.0,0.0,1,0,after
VBZ,VB,NNP,DT,TO,NN,70,1,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBZ,NNP,DT,CC,RB,75,1,0.0,0.0,0.0,0,0,vague
VBZ,VBG,NNP,DT,RB,DT,77,1,0.0,0.0,0.0,0,0,vague
VB,VBD,MD,DT,PRP,",",17,0,0.0,0.0,0.0,0,0,vague
VB,VBZ,MD,DT,",",RB,19,0,0.0,0.0,0.0,1,0,simultaneous
VB,VBD,MD,DT,NNP,DT,39,0,0.0,0.0,0.0,0,0,vague
VB,VBZ,MD,DT,WDT,NN,47,0,0.0,0.0,0.0,0,0,vague
VB,VBP,MD,DT,NNS,TO,55,0,0.0,0.0,0.0,1,0,vague
VB,VB,MD,DT,TO,NN,57,0,0.0,0.0,0.0,0,0,vague
VB,VBZ,MD,DT,CC,RB,62,0,0.0,0.0,0.0,0,0,vague
VB,VBG,MD,DT,RB,DT,64,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,",",",",RB,2,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,",",NNP,DT,22,0,0.0,0.0,0.0,0,0,after
VBD,VBZ,PRP,",",WDT,NN,30,0,0.0,0.0,0.0,0,0,after
VBD,VBP,PRP,",",NNS,TO,38,0,0.0,0.0,0.0,1,0,vague
VBD,VB,PRP,",",TO,NN,40,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,",",CC,RB,45,0,0.0,0.0,0.0,0,0,before
VBD,VBG,PRP,",",RB,DT,47,0,0.0,0.0,0.0,0,0,before
VBZ,VBD,",",RB,NNP,DT,20,0,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,",",RB,WDT,NN,28,0,0.0,0.0,0.0,0,0,vague
VBZ,VBP,",",RB,NNS,TO,36,0,0.0,0.0,0.0,1,0,simultaneous
VBZ,VB,",",RB,TO,NN,38,0,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,",",RB,CC,RB,43,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,",",RB,RB,DT,45,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNP,DT,WDT,NN,8,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBP,NNP,DT,NNS,TO,16,0,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,DT,TO,NN,18,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNP,DT,CC,RB,23,0,0.0,0.0,0.0,1,0,before
VBD,VBG,NNP,DT,RB,DT,25,0,0.0,0.0,0.0,0,0,before
VBZ,VBP,WDT,NN,NNS,TO,8,0,0.0,0.0,0.0,1,0,vague
VBZ,VB,WDT,NN,TO,NN,10,0,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,WDT,NN,CC,RB,15,0,0.0,0.0,0.0,0,0,before
VBZ,VBG,WDT,NN,RB,DT,17,0,0.0,0.0,0.0,0,0,before
VBP,VB,NNS,TO,TO,NN,2,0,0.0,0.0,0.0,0,0,before
VBP,VBZ,NNS,TO,CC,RB,7,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,NNS,TO,RB,DT,9,0,0.0,0.0,0.0,0,0,vague
VB,VBZ,TO,NN,CC,RB,5,0,0.0,0.0,0.0,0,0,vague
VB,VBG,TO,NN,RB,DT,7,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,CC,RB,RB,DT,2,0,0.0,0.0,0.0,0,0,simultaneous
VBZ,VB,NN,RB,NN,DT,16,1,0.0,0.0,0.0,0,0,before
VBZ,VB,NN,RB,CC,RP,26,1,0.0,0.0,0.0,0,0,vague
VBZ,VBG,NN,RB,RP,JJ,28,1,0.0,0.0,0.0,0,0,before
VB,VB,NN,DT,CC,RP,10,0,0.0,0.0,0.0,0,0,vague
VB,VBG,NN,DT,RP,JJ,12,0,0.0,0.0,0.0,0,0,simultaneous
VB,VBG,CC,RP,RP,JJ,2,0,0.0,0.0,0.0,0,0,vague
VBZ,VB,WP,DT,TO,JJR,4,0,0.0,0.0,0.0,0,0,after
VBZ,VBD,WP,DT,",",DT,9,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,WP,DT,JJ,JJ,19,1,0.0,0.0,0.0,1,0,vague
VBZ,VB,WP,DT,TO,CC,23,1,0.0,0.0,0.0,1,0,vague
VBZ,VB,WP,DT,CC,CC,25,1,0.0,0.0,0.0,0,0,vague
VBZ,VB,WP,DT,CC,CC,27,1,0.0,0.0,0.0,1,0,vague
VBZ,VB,WP,DT,CC,CC,29,1,0.0,0.0,0.0,1,0,vague
VBZ,VBD,WP,DT,PRP,.,40,1,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,JJR,",",DT,5,0,0.0,0.0,0.0,0,0,vague
VB,VBG,TO,JJR,JJ,JJ,15,1,0.0,0.0,0.0,0,0,vague
VB,VB,TO,JJR,TO,CC,19,1,0.0,0.0,0.0,0,0,vague
VB,VB,TO,JJR,CC,CC,21,1,0.0,0.0,0.0,0,0,vague
VB,VB,TO,JJR,CC,CC,23,1,0.0,0.0,0.0,0,0,vague
VB,VB,TO,JJR,CC,CC,25,1,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,JJR,PRP,.,36,1,0.0,0.0,0.0,0,0,vague
VBD,VBG,",",DT,JJ,JJ,10,1,0.0,0.0,0.0,0,0,vague
VBD,VB,",",DT,TO,CC,14,1,0.0,0.0,0.0,0,0,vague
VBD,VB,",",DT,CC,CC,16,1,0.0,0.0,0.0,0,0,vague
VBD,VB,",",DT,CC,CC,18,1,0.0,0.0,0.0,1,0,vague
VBD,VB,",",DT,CC,CC,20,1,0.0,0.0,0.0,1,0,vague
VBD,VBD,",",DT,PRP,.,31,1,0.0,0.0,0.0,1,1,vague
VBG,VB,JJ,JJ,TO,CC,4,0,0.0,0.0,0.0,0,0,before
VBG,VB,JJ,JJ,CC,CC,6,0,0.0,0.0,0.0,0,0,before
VBG,VB,JJ,JJ,CC,CC,8,0,0.0,0.0,0.0,1,0,before
VBG,VB,JJ,JJ,CC,CC,10,0,0.0,0.0,0.0,0,0,before
VBG,VBD,JJ,JJ,PRP,.,21,0,0.0,0.0,0.0,0,0,vague
VB,VB,TO,CC,CC,CC,2,0,0.0,0.0,0.0,0,0,simultaneous
VB,VB,TO,CC,CC,CC,4,0,0.0,0.0,0.0,1,0,simultaneous
VB,VB,TO,CC,CC,CC,6,0,0.0,0.0,0.0,1,0,simultaneous
VB,VBD,TO,CC,PRP,.,17,0,0.0,0.0,0.0,0,0,vague
VB,VB,CC,CC,CC,CC,2,0,0.0,0.0,0.0,0,0,simultaneous
VB,VB,CC,CC,CC,CC,4,0,0.0,0.0,0.0,0,0,simultaneous
VB,VBD,CC,CC,PRP,.,15,0,0.0,0.0,0.0,0,0,vague
VB,VB,CC,CC,CC,CC,2,0,0.0,0.0,0.0,1,0,simultaneous
VB,VBD,CC,CC,PRP,.,13,0,0.0,0.0,0.0,1,0,vague
VB,VBD,CC,CC,PRP,.,11,0,0.0,0.0,0.0,1,0,vague
VB,VBD,MD,NN,NNP,",",5,0,0.0,0.0,0.0,0,0,after
VB,VBD,MD,NN,PRP,NNS,17,0,0.0,0.0,0.0,0,0,after
VB,VB,MD,NN,MD,DT,27,1,0.0,0.0,0.0,1,0,simultaneous
VB,VBZ,MD,NN,PRP,JJ,34,1,0.0,0.0,0.0,0,0,after
VB,VB,MD,NN,MD,",",41,2,0.0,0.0,0.0,0,0,after
VB,VBP,MD,NN,PRP,",",45,2,0.0,0.0,0.0,0,0,vague
VB,VBD,MD,NN,PRP,RB,48,2,0.0,0.0,0.0,0,0,after
VB,VBG,MD,NN,RB,NNS,50,2,0.0,0.0,0.0,1,0,after
VB,VBD,MD,NN,PRP,VBG,54,2,0.0,0.0,0.0,1,0,after
VB,VBG,MD,NN,VBD,IN,55,2,0.0,0.0,0.0,0,0,after
VB,VBZ,MD,NN,NNS,RB,61,2,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,",",PRP,NNS,12,0,0.0,0.0,0.0,1,0,simultaneous
VBD,VB,NNP,",",MD,DT,22,1,0.0,0.0,0.0,0,0,before
VBD,VBZ,NNP,",",PRP,JJ,29,1,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,NNP,",",MD,",",36,2,0.0,0.0,0.0,1,0,before
VBD,VBP,NNP,",",PRP,",",40,2,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,",",PRP,RB,43,2,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,",",RB,NNS,45,2,0.0,0.0,0.0,1,0,simultaneous
VBD,VBD,NNP,",",PRP,VBG,49,2,0.0,0.0,0.0,1,0,simultaneous
VBD,VBG,NNP,",",VBD,IN,50,2,0.0,0.0,0.0,0,0,simultaneous
VBD,VBZ,NNP,",",NNS,RB,56,2,0.0,0.0,0.0,0,0,vague
VBD,VB,PRP,NNS,MD,DT,10,1,0.0,0.0,0.0,0,0,before
VBD,VBZ,PRP,NNS,PRP,JJ,17,1,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,PRP,NNS,MD,",",24,2,0.0,0.0,0.0,1,0,before
VBD,VBP,PRP,NNS,PRP,",",28,2,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,NNS,PRP,RB,31,2,0.0,0.0,0.0,0,0,simultaneous
VBD,VBG,PRP,NNS,RB,NNS,33,2,0.0,0.0,0.0,1,0,simultaneous
VBD,VBD,PRP,NNS,PRP,VBG,37,2,0.0,0.0,0.0,0,0,simultaneous
VBD,VBG,PRP,NNS,VBD,IN,38,2,0.0,0.0,0.0,0,0,simultaneous
VBD,VBZ,PRP,NNS,NNS,RB,44,2,0.0,0.0,0.0,0,0,vague
VB,VBZ,MD,DT,PRP,JJ,7,0,0.0,0.0,0.0,1,0,after
VB,VB,MD,DT,MD,",",14,1,0.0,0.0,0.0,0,0,simultaneous
VB,VBP,MD,DT,PRP,",",18,1,0.0,0.0,0.0,1,0,vague
VB,VBD,MD,DT,PRP,RB,21,1,0.0,0.0,0.0,0,0,after
VB,VBG,MD,DT,RB,NNS,23,1,0.0,0.0,0.0,1,0,after
VB,VBD,MD,DT,PRP,VBG,27,1,0.0,0.0,0.0,1,0,after
VB,VBG,MD,DT,VBD,IN,28,1,0.0,0.0,0.0,0,0,after
VB,VBZ,MD,DT,NNS,RB,34,1,0.0,0.0,0.0,0,0,vague
VBZ,VB,PRP,JJ,MD,",",7,1,0.0,0.0,0.0,0,0,before
VBZ,VBP,PRP,JJ,PRP,",",11,1,0.0,0.0,0.0,0,0,vague
VBZ,VBD,PRP,JJ,PRP,RB,14,1,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBG,PRP,JJ,RB,NNS,16,1,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBD,PRP,JJ,PRP,VBG,20,1,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBG,PRP,JJ,VBD,IN,21,1,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBZ,PRP,JJ,NNS,RB,27,1,0.0,0.0,0.0,0,0,vague
VB,VBP,MD,",",PRP,",",4,0,0.0,0.0,0.0,0,0,vague
VB,VBD,MD,",",PRP,RB,7,0,0.0,0.0,0.0,0,0,after
VB,VBG,MD,",",RB,NNS,9,0,0.0,0.0,0.0,1,0,after
VB,VBD,MD,",",PRP,VBG,13,0,0.0,0.0,0.0,1,0,after
VB,VBG,MD,",",VBD,IN,14,0,0.0,0.0,0.0,0,0,after
VB,VBZ,MD,",",NNS,RB,20,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,PRP,",",PRP,RB,3,0,0.0,0.0,0.0,1,0,vague
VBP,VBG,PRP,",",RB,NNS,5,0,0.0,0.0,0.0,0,0,vague
VBP,VBD,PRP,",",PRP,VBG,9,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,PRP,",",VBD,IN,10,0,0.0,0.0,0.0,0,0,vague
VBP,VBZ,PRP,",",NNS,RB,16,0,0.0,0.0,0.0,1,0,vague
VBD,VBG,PRP,RB,RB,NNS,2,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,PRP,RB,PRP,VBG,6,0,0.0,0.0,0.0,0,0,before
VBD,VBG,PRP,RB,VBD,IN,7,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBZ,PRP,RB,NNS,RB,13,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,RB,NNS,PRP,VBG,4,0,0.0,0.0,0.0,1,0,before
VBG,VBG,RB,NNS,VBD,IN,5,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBZ,RB,NNS,NNS,RB,11,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,VBG,VBD,IN,1,0,0.0,0.0,0.0,0,0,after
VBD,VBZ,PRP,VBG,NNS,RB,7,0,0.0,0.0,0.0,0,0,vague
VBG,VBZ,VBD,IN,NNS,RB,6,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,NNP,IN,PRP,VBZ,4,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNP,IN,VBP,RB,5,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,NNP,IN,PRP,:,12,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,IN,CC,NN,15,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNP,IN,NN,DT,17,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,IN,PRP,",",25,0,0.0,0.0,0.0,1,1,simultaneous
VBD,VBG,NNP,IN,IN,NNS,28,0,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,IN,:,DT,58,0,0.0,0.0,0.0,0,0,before
VBD,VBG,NNP,IN,IN,RP,62,0,0.0,0.0,0.0,0,0,before
VBP,VBZ,PRP,VBZ,VBP,RB,1,0,0.0,0.0,0.0,0,0,vague
VBP,VBP,PRP,VBZ,PRP,:,8,0,0.0,0.0,0.0,1,1,simultaneous
VBP,VBG,PRP,VBZ,CC,NN,11,0,0.0,0.0,0.0,1,0,simultaneous
VBP,VBZ,PRP,VBZ,NN,DT,13,0,0.0,0.0,0.0,1,0,vague
VBP,VBD,PRP,VBZ,PRP,",",21,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,PRP,VBZ,IN,NNS,24,0,0.0,0.0,0.0,1,0,simultaneous
VBP,VB,PRP,VBZ,:,DT,54,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBG,PRP,VBZ,IN,RP,58,0,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBP,VBP,RB,PRP,:,7,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,VBP,RB,CC,NN,10,0,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,VBP,RB,NN,DT,12,0,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBD,VBP,RB,PRP,",",20,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,VBP,RB,IN,NNS,23,0,0.0,0.0,0.0,0,0,vague
VBZ,VB,VBP,RB,:,DT,53,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,VBP,RB,IN,RP,57,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,PRP,:,CC,NN,3,0,0.0,0.0,0.0,1,0,simultaneous
VBP,VBZ,PRP,:,NN,DT,5,0,0.0,0.0,0.0,1,0,vague
VBP,VBD,PRP,:,PRP,",",13,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,PRP,:,IN,NNS,16,0,0.0,0.0,0.0,1,0,simultaneous
VBP,VB,PRP,:,:,DT,46,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBG,PRP,:,IN,RP,50,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBZ,CC,NN,NN,DT,2,0,0.0,0.0,0.0,1,0,vague
VBG,VBD,CC,NN,PRP,",",10,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,CC,NN,IN,NNS,13,0,0.0,0.0,0.0,1,1,simultaneous
VBG,VB,CC,NN,:,DT,43,0,0.0,0.0,0.0,0,0,simultaneous
VBG,VBG,CC,NN,IN,RP,47,0,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBD,NN,DT,PRP,",",8,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,NN,DT,IN,NNS,11,0,0.0,0.0,0.0,1,0,vague
VBZ,VB,NN,DT,:,DT,41,0,0.0,0.0,0.0,1,0,vague
VBZ,VBG,NN,DT,IN,RP,45,0,0.0,0.0,0.0,1,0,vague
VBD,VBG,PRP,",",IN,NNS,3,0,0.0,0.0,0.0,0,0,vague
VBD,VB,PRP,",",:,DT,33,0,0.0,0.0,0.0,0,0,before
